SK_ID_CURR,CREDIT_TYPE,CREDIT_DAY_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,DAYS_CREDIT_ENDDATE,CREDIT_ACTIVE
220396,Credit card,0,135000.0,0.0,135000.0,0.0,0,642.0,Active
220396,Consumer credit,0,346185.0,0.0,0.0,0.0,0,85.0,Closed
220396,Credit card,0,211500.0,202680.0,0.0,0.0,0,976.0,Active
220396,Credit card,0,247500.0,190908.0,,0.0,0,1491.0,Active
220396,Credit card,0,90000.0,77133.6,12866.4,0.0,0,27275.0,Active
220396,Consumer credit,0,36562.5,0.0,0.0,0.0,0,-2556.0,Closed
323317,Consumer credit,0,211500.0,183730.5,0.0,0.0,0,1503.0,Active
323317,Consumer credit,0,52843.5,,,0.0,0,-91.0,Closed
323317,Consumer credit,0,286987.5,0.0,,0.0,0,726.0,Active
273939,Consumer credit,0,155227.5,,,0.0,0,-986.0,Closed
273939,Consumer credit,0,505908.81,451116.0,0.0,0.0,0,571.0,Active
273939,Consumer credit,0,1010577.105,635161.5,0.0,0.0,0,1537.0,Active
273939,Credit card,0,180000.0,164128.68,15871.32,0.0,0,27275.0,Active
167381,Credit card,0,927000.0,,,0.0,0,10737.0,Active
167381,Credit card,0,450000.0,,,0.0,0,10477.0,Active
167381,Credit card,0,450000.0,0.0,0.0,0.0,0,,Closed
167381,Consumer credit,0,139860.0,0.0,0.0,0.0,0,-871.0,Closed
185287,Consumer credit,0,39096.0,34132.5,0.0,0.0,0,286.0,Active
185287,Consumer credit,0,540000.0,420079.5,0.0,0.0,0,704.0,Active
185287,Credit card,0,92250.0,64674.0,27571.545,0.0,0,,Active
450489,Consumer credit,0,35090.46,0.0,0.0,0.0,0,-2062.0,Closed
450489,Consumer credit,0,51750.0,0.0,0.0,0.0,0,-2121.0,Closed
257929,Consumer credit,0,45958.5,0.0,0.0,0.0,0,-1099.0,Closed
257929,Consumer credit,0,765000.0,685584.0,0.0,0.0,0,-723.0,Active
257929,Consumer credit,0,931500.0,323682.57,0.0,0.0,0,369.0,Active
292667,Consumer credit,0,129550.5,0.0,0.0,0.0,0,-90.0,Closed
292667,Consumer credit,0,63499.95,0.0,0.0,0.0,0,-176.0,Closed
416742,Consumer credit,0,53100.0,0.0,0.0,0.0,0,-1667.0,Closed
416742,Consumer credit,0,22266.0,0.0,0.0,0.0,0,-1891.0,Closed
416742,Consumer credit,0,52290.0,0.0,0.0,0.0,0,-473.0,Closed
416742,Credit card,0,225000.0,97785.0,0.0,0.0,0,204.0,Active
416742,Consumer credit,0,29871.0,16038.0,0.0,0.0,0,83.0,Active
416742,Credit card,0,135000.0,118822.5,16173.99,0.0,0,,Active
416742,Consumer credit,0,10804.5,0.0,0.0,0.0,0,-587.0,Closed
416742,Consumer credit,0,43448.4,,,0.0,0,-1098.0,Closed
201903,Consumer credit,0,153810.0,0.0,0.0,0.0,0,-1401.0,Closed
309372,Consumer credit,0,261535.5,0.0,0.0,0.0,0,-930.0,Closed
309372,Consumer credit,0,20673.0,0.0,0.0,0.0,0,-1204.0,Closed
309372,Consumer credit,0,572076.0,0.0,0.0,0.0,0,-604.0,Closed
309372,Consumer credit,0,37966.5,18576.0,0.0,0.0,0,142.0,Active
309372,Consumer credit,0,1125000.0,527202.0,0.0,0.0,0,400.0,Active
309372,Credit card,0,823500.0,836532.0,0.0,0.0,0,693.0,Active
309372,Consumer credit,0,261540.0,0.0,,0.0,0,-930.0,Closed
309372,Consumer credit,0,16110.0,0.0,0.0,0.0,0,-707.0,Closed
309372,Consumer credit,0,20676.15,0.0,0.0,0.0,0,-1204.0,Closed
124208,Consumer credit,0,123705.0,0.0,0.0,0.0,0,-76.0,Closed
124208,Consumer credit,0,41359.5,7371.0,0.0,0.0,0,85.0,Active
124208,Consumer credit,0,72855.0,19966.5,0.0,0.0,0,72.0,Active
124208,Consumer credit,0,267300.0,,,0.0,0,-817.0,Closed
124208,Consumer credit,0,123705.0,0.0,,0.0,0,-76.0,Closed
124208,Consumer credit,0,41359.5,7371.0,,0.0,0,85.0,Active
292667,Consumer credit,0,85446.0,0.0,0.0,0.0,0,-57.0,Closed
416742,Consumer credit,0,43447.5,0.0,0.0,0.0,0,-1189.0,Closed
413884,Consumer credit,0,405000.0,284125.5,0.0,0.0,0,457.0,Active
166130,Consumer credit,0,170019.0,0.0,0.0,0.0,0,-439.0,Closed
121286,Consumer credit,0,187366.68,0.0,,0.0,0,-799.0,Closed
121286,Credit card,0,265500.0,0.0,,0.0,0,-431.0,Closed
121286,Credit card,0,450000.0,0.0,,0.0,0,3268.0,Active
121286,Consumer credit,0,132210.315,0.0,0.0,0.0,0,-1105.0,Closed
389221,Consumer credit,0,14256.225,0.0,,0.0,0,-961.0,Closed
389221,Consumer credit,0,48559.5,0.0,,0.0,0,-962.0,Closed
389221,Credit card,0,180000.0,0.0,0.0,0.0,0,12804.0,Closed
389221,Consumer credit,0,1350000.0,,,0.0,0,739.0,Active
389221,Credit card,0,184500.0,,,0.0,0,10020.0,Closed
345054,Consumer credit,0,48609.0,0.0,0.0,0.0,0,-928.0,Closed
345054,Credit card,0,27000.0,0.0,,0.0,0,-331.0,Closed
345054,Consumer credit,0,69943.5,,,0.0,0,-2412.0,Closed
345054,Consumer credit,0,102559.5,0.0,0.0,0.0,0,-1593.0,Closed
345054,Consumer credit,0,95905.26,0.0,0.0,0.0,0,-714.0,Closed
345054,Consumer credit,0,57981.555,46503.0,0.0,0.0,0,564.0,Active
162940,Credit card,0,36000.0,35338.5,0.0,0.0,0,870.0,Active
162940,Credit card,0,135000.0,135931.5,0.0,0.0,0,1054.0,Active
162940,Consumer credit,0,11691.0,0.0,,0.0,0,-1431.0,Closed
162940,Credit card,0,247500.0,,,0.0,0,,Active
162940,Credit card,0,40005.0,22900.5,,0.0,0,31065.0,Active
162940,Consumer credit,0,80080.65,0.0,0.0,0.0,0,-2578.0,Closed
162940,Consumer credit,0,126000.0,0.0,0.0,0.0,0,-2305.0,Closed
162940,Consumer credit,0,42120.0,0.0,0.0,0.0,0,-2153.0,Closed
162940,Consumer credit,0,25092.0,,,0.0,0,-2121.0,Closed
162940,Consumer credit,0,32724.0,0.0,0.0,0.0,0,-375.0,Closed
162940,Consumer credit,0,253553.085,155101.5,0.0,0.0,0,360.0,Active
162940,Credit card,0,463500.0,415683.0,47816.55,0.0,0,,Active
255305,Credit card,0,225000.0,27639.0,0.0,0.0,0,-25.0,Active
255305,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
187653,Car loan,0,2528415.0,0.0,,0.0,0,1301.0,Closed
134831,Consumer credit,0,38250.0,0.0,0.0,0.0,0,-389.0,Closed
424688,Consumer credit,0,144495.0,0.0,0.0,0.0,0,-2236.0,Closed
424688,Consumer credit,0,670941.0,0.0,0.0,0.0,0,-402.0,Closed
424688,Consumer credit,0,156825.0,0.0,0.0,0.0,0,-503.0,Closed
292204,Consumer credit,0,27930.6,0.0,0.0,0.0,0,-2065.0,Closed
292204,Credit card,0,0.0,0.0,0.0,0.0,0,-479.0,Closed
292204,Consumer credit,0,234000.0,17887.5,0.0,0.0,0,567.0,Active
292204,Credit card,0,67500.0,51637.5,0.0,0.0,0,1043.0,Active
292204,Consumer credit,0,706500.0,496858.5,0.0,0.0,0,1033.0,Active
292204,Consumer credit,0,127687.5,0.0,0.0,0.0,0,-899.0,Closed
218214,Credit card,0,0.0,0.0,0.0,0.0,0,1388.0,Active
218214,Credit card,0,0.0,0.0,0.0,0.0,0,1388.0,Active
218214,Credit card,0,315000.0,309645.315,5354.685,0.0,0,1480.0,Active
218214,Consumer credit,0,628529.76,544895.73,,0.0,0,858.0,Active
218214,Consumer credit,0,176310.0,0.0,,0.0,0,-336.0,Closed
218214,Credit card,0,22500.0,0.0,0.0,0.0,0,-567.0,Closed
218214,Consumer credit,0,15043.5,0.0,0.0,0.0,0,-611.0,Closed
218214,Consumer credit,0,36360.0,0.0,0.0,0.0,0,-654.0,Closed
218214,Consumer credit,0,196200.0,,,0.0,0,-233.0,Closed
218214,Consumer credit,0,146579.85,0.0,0.0,0.0,0,-473.0,Closed
218214,Consumer credit,0,161608.5,0.0,0.0,0.0,0,-350.0,Active
218214,Credit card,0,108000.0,98793.0,0.0,0.0,0,,Active
246774,Consumer credit,0,89838.9,0.0,,0.0,0,-973.0,Closed
246774,Consumer credit,0,95260.5,0.0,0.0,0.0,0,-1696.0,Closed
246774,Consumer credit,0,63589.5,0.0,,0.0,0,-2517.0,Closed
246774,Consumer credit,0,26505.0,0.0,,0.0,0,-1320.0,Closed
246774,Consumer credit,0,50850.0,5881.5,0.0,0.0,0,3.0,Active
324926,Credit card,0,90000.0,0.0,,0.0,0,689.0,Closed
324926,Credit card,0,45000.0,0.0,,0.0,0,689.0,Closed
324926,Credit card,0,0.0,0.0,0.0,0.0,0,-438.0,Active
324926,Consumer credit,0,158814.0,0.0,,0.0,0,-34.0,Closed
324926,Credit card,0,90000.0,4567.5,0.0,0.0,0,689.0,Active
324926,Consumer credit,0,184500.0,57132.0,0.0,0.0,0,241.0,Active
324926,Credit card,0,13500.0,0.0,,0.0,0,31065.0,Active
324926,Consumer credit,0,21847.5,19849.5,,0.0,0,136.0,Active
324926,Consumer credit,0,33921.0,27706.5,,0.0,0,174.0,Active
324926,Consumer credit,0,24616.17,0.0,0.0,0.0,0,-165.0,Closed
394549,Consumer credit,0,78619.5,0.0,,0.0,0,265.0,Closed
394549,Consumer credit,0,28248.84,0.0,,0.0,0,-869.0,Closed
394549,Consumer credit,0,66199.5,0.0,0.0,0.0,0,348.0,Closed
394549,Consumer credit,0,21213.0,0.0,0.0,0.0,0,-935.0,Closed
394549,Consumer credit,0,21213.0,0.0,,0.0,0,-935.0,Closed
427084,Consumer credit,0,29130.84,0.0,,0.0,0,-1545.0,Closed
427084,Consumer credit,0,194692.5,0.0,,0.0,0,-1511.0,Closed
427084,Credit card,0,180000.0,63981.0,0.0,0.0,0,-151.0,Active
427084,Credit card,0,360000.0,0.0,,0.0,0,1371.0,Active
427084,Credit card,0,765000.0,605614.5,,0.0,0,1522.0,Active
427084,Credit card,0,0.0,0.0,0.0,0.0,0,1371.0,Active
427084,Microloan,0,18000.0,0.0,0.0,0.0,0,-19.0,Closed
320716,Consumer credit,0,88200.0,0.0,,0.0,0,-582.0,Closed
320716,Consumer credit,0,117823.5,36378.0,,0.0,0,-480.0,Active
211794,Consumer credit,0,49720.5,0.0,0.0,0.0,0,-1142.0,Closed
211794,Consumer credit,0,41503.5,,,0.0,0,-2409.0,Closed
387938,Consumer credit,0,473850.0,435627.0,0.0,0.0,0,952.0,Active
370197,Consumer credit,0,214834.5,0.0,0.0,0.0,0,-1459.0,Closed
370197,Consumer credit,0,33858.0,0.0,0.0,0.0,0,-2235.0,Closed
370197,Consumer credit,0,2598151.5,0.0,0.0,0.0,0,1113.0,Closed
370197,Consumer credit,0,2064762.0,0.0,0.0,0.0,0,1075.0,Closed
370197,Consumer credit,0,1256715.0,0.0,0.0,0.0,0,131.0,Closed
370197,Consumer credit,0,970875.0,0.0,0.0,0.0,0,-582.0,Closed
370197,Consumer credit,0,900000.0,0.0,0.0,0.0,0,383.0,Closed
370197,Credit card,0,78750.0,0.0,0.0,0.0,0,30962.0,Closed
370197,Consumer credit,0,33858.0,0.0,,0.0,0,-2235.0,Closed
370197,Consumer credit,0,32670.0,0.0,0.0,0.0,0,-2471.0,Closed
274461,Consumer credit,0,55408.5,0.0,0.0,0.0,0,-1395.0,Closed
274461,Consumer credit,0,34020.0,0.0,,0.0,0,-1284.0,Closed
274461,Credit card,0,13500.0,0.0,,0.0,0,,Active
318151,Credit card,0,0.0,0.0,,0.0,0,1513.0,Closed
318151,Consumer credit,0,69107.085,0.0,,0.0,0,-2161.0,Closed
318151,Consumer credit,0,351000.0,0.0,,0.0,0,802.0,Closed
318151,Consumer credit,0,91995.84,71812.62,,0.0,0,239.0,Active
318151,Consumer credit,0,382500.0,0.0,0.0,0.0,0,-1592.0,Closed
318151,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-700.0,Closed
318151,Consumer credit,0,180000.0,0.0,0.0,0.0,0,-549.0,Closed
318151,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-700.0,Closed
318151,Consumer credit,0,53995.5,0.0,0.0,0.0,0,-984.0,Closed
318151,Consumer credit,0,87885.0,0.0,0.0,0.0,0,-985.0,Closed
318151,Consumer credit,0,96570.0,41751.0,0.0,0.0,0,30.0,Active
318151,Consumer credit,0,4104900.0,4159557.0,0.0,0.0,0,2491.0,Active
318151,Consumer credit,0,181125.0,0.0,,0.0,0,-1565.0,Closed
318151,Consumer credit,0,194040.0,0.0,,0.0,0,-1853.0,Closed
318151,Consumer credit,0,450000.0,,,0.0,0,-700.0,Closed
318151,Consumer credit,0,65281.5,0.0,,0.0,0,-796.0,Closed
318151,Consumer credit,0,278100.0,0.0,,0.0,0,-227.0,Closed
318151,Consumer credit,0,652500.0,,,0.0,0,,Active
318151,Credit card,0,81000.0,0.0,,0.0,0,31008.0,Active
318151,Consumer credit,0,450000.0,386527.5,,0.0,0,294.0,Active
318151,Mortgage,0,3600000.0,,,0.0,0,3810.0,Closed
318151,Consumer credit,0,46192.5,17481.78,0.0,0.0,0,103.0,Active
294000,Consumer credit,0,52875.0,0.0,0.0,0.0,0,-479.0,Closed
294000,Consumer credit,0,143100.0,102703.5,0.0,0.0,0,360.0,Active
321660,Credit card,0,283495.5,214177.5,0.0,0.0,0,31008.0,Active
236674,Consumer credit,0,41215.5,0.0,,0.0,0,-159.0,Closed
236674,Consumer credit,0,39064.5,0.0,0.0,0.0,0,-1682.0,Closed
236674,Consumer credit,0,47722.5,0.0,0.0,0.0,0,-950.0,Closed
236674,Consumer credit,0,70663.5,0.0,0.0,0.0,0,-522.0,Closed
236674,Consumer credit,0,270126.0,216913.5,0.0,0.0,0,807.0,Active
236674,Consumer credit,0,19260.0,0.0,0.0,0.0,0,-121.0,Active
438992,Consumer credit,0,688774.5,502951.5,0.0,0.0,0,677.0,Active
402058,Consumer credit,0,167841.0,0.0,0.0,0.0,0,-998.0,Closed
402058,Credit card,0,45000.0,43209.0,0.0,0.0,0,1027.0,Active
402058,Credit card,0,342000.0,361917.0,0.0,0.0,0,844.0,Active
402058,Consumer credit,0,738000.0,663763.5,0.0,0.0,0,1474.0,Active
402058,Consumer credit,0,225000.0,,,0.0,0,,Closed
402058,Car loan,0,1389518.415,1240133.76,0.0,0.0,0,1465.0,Active
402058,Credit card,0,63000.0,58711.5,4287.15,0.0,0,,Active
149999,Credit card,0,0.0,0.0,0.0,0.0,0,1449.0,Active
149999,Consumer credit,0,70740.0,0.0,,0.0,0,-926.0,Closed
149999,Consumer credit,0,265500.0,0.0,0.0,0.0,0,-356.0,Closed
149999,Consumer credit,0,257242.5,221584.5,0.0,0.0,0,1369.0,Active
149999,Credit card,0,450000.0,,,0.0,0,,Closed
399340,Consumer credit,0,225000.0,0.0,0.0,0.0,0,-1020.0,Closed
399340,Credit card,0,202500.0,201568.5,0.0,0.0,0,662.0,Active
399340,Credit card,0,360000.0,326677.5,0.0,0.0,0,1051.0,Active
399340,Consumer credit,0,1226250.0,1135305.0,0.0,0.0,0,1555.0,Active
399340,Consumer credit,0,155308.5,0.0,,0.0,0,-2116.0,Closed
399340,Credit card,0,144000.0,0.0,,0.0,0,-2132.0,Closed
399340,Consumer credit,0,44550.0,,,0.0,0,72.0,Active
399340,Credit card,0,164250.0,158971.5,5274.405,0.0,0,,Active
399340,Credit card,0,90000.0,89685.0,315.0,0.0,0,,Active
433673,Credit card,0,67500.0,64998.0,0.0,0.0,0,47.0,Active
433673,Consumer credit,0,765000.0,765000.0,0.0,0.0,0,1803.0,Active
433673,Consumer credit,0,45562.5,,,0.0,0,-176.0,Closed
273471,Credit card,0,112500.0,113634.0,0.0,0.0,0,768.0,Active
273471,Consumer credit,0,247500.0,195277.5,0.0,0.0,0,1305.0,Active
273471,Consumer credit,0,225000.0,5472.0,0.0,0.0,0,-4.0,Active
273471,Consumer credit,0,169597.98,0.0,0.0,0.0,0,-118.0,Closed
273471,Consumer credit,0,261305.505,243199.89,0.0,0.0,0,978.0,Active
109570,Consumer credit,0,328500.0,0.0,0.0,0.0,0,-802.0,Closed
109570,Consumer credit,0,607500.0,0.0,0.0,0.0,0,-440.0,Closed
109570,Consumer credit,0,765000.0,398862.0,0.0,0.0,0,474.0,Active
109570,Consumer credit,0,1350000.0,1063111.5,0.0,0.0,0,1011.0,Active
109570,Mortgage,0,11475000.0,11196252.0,0.0,0.0,0,10533.0,Active
109570,Credit card,0,124101.0,,,0.0,0,-2458.0,Closed
109570,Consumer credit,0,55300.5,,,0.0,0,-1054.0,Closed
109570,Consumer credit,0,225000.0,0.0,0.0,0.0,0,-792.0,Closed
109570,Consumer credit,0,531286.875,0.0,0.0,0.0,0,-613.0,Closed
109570,Consumer credit,0,127382.265,87299.865,0.0,0.0,0,223.0,Active
447887,Consumer credit,0,947367.0,773037.0,0.0,0.0,0,953.0,Active
447887,Consumer credit,0,45540.0,0.0,,0.0,0,-927.0,Closed
447887,Consumer credit,0,136575.0,0.0,,0.0,0,-1079.0,Closed
447887,Consumer credit,0,386167.5,,,0.0,0,-346.0,Closed
447887,Credit card,0,157500.0,151447.5,6051.78,0.0,0,,Active
447887,Consumer credit,0,89955.0,28863.0,0.0,0.0,0,72.0,Active
281596,Credit card,0,0.0,0.0,0.0,0.0,0,909.0,Active
281596,Credit card,0,225000.0,0.0,0.0,0.0,0,,Active
281596,Credit card,0,202500.0,0.0,,0.0,0,575.0,Closed
281596,Credit card,0,393750.0,0.0,,0.0,0,1031.0,Active
281596,Credit card,0,0.0,0.0,0.0,0.0,0,,Closed
281596,Credit card,0,0.0,0.0,0.0,0.0,0,,Closed
259301,Consumer credit,0,50147.82,45244.305,,0.0,0,137.0,Active
259301,Consumer credit,0,194350.5,0.0,0.0,0.0,0,-1035.0,Closed
259301,Credit card,0,135000.0,129096.0,0.0,0.0,0,848.0,Active
259301,Consumer credit,0,50147.82,45244.305,0.0,0.0,0,137.0,Active
403215,Consumer credit,0,38723.67,0.0,,0.0,0,-412.0,Closed
403215,Consumer credit,0,24466.545,0.0,,0.0,0,-980.0,Closed
403215,Consumer credit,0,15554.97,0.0,,0.0,0,-991.0,Closed
403215,Credit card,0,0.0,0.0,0.0,0.0,0,-34.0,Closed
403215,Credit card,0,67500.0,63648.0,0.0,0.0,0,1093.0,Active
403215,Consumer credit,0,153000.0,104364.0,0.0,0.0,0,972.0,Active
403215,Mortgage,21,2061000.0,1975324.5,0.0,9.0,0,4840.0,Active
294145,Consumer credit,0,173610.0,0.0,,0.0,0,-57.0,Closed
294145,Consumer credit,0,292500.0,0.0,0.0,0.0,0,-215.0,Closed
294145,Consumer credit,0,109719.0,0.0,0.0,0.0,0,-855.0,Closed
294145,Credit card,0,13500.0,0.0,,0.0,0,-834.0,Closed
294145,Microloan,0,22500.0,24390.0,,0.0,0,,Closed
294145,Microloan,0,22500.0,22500.0,,0.0,0,,Active
275068,Consumer credit,0,26100.0,0.0,0.0,0.0,0,-1106.0,Closed
275068,Consumer credit,0,735750.0,619011.0,0.0,0.0,0,1307.0,Active
275068,Credit card,0,135000.0,138955.5,,0.0,0,1239.0,Active
275068,Consumer credit,0,26100.0,0.0,0.0,0.0,0,-1106.0,Closed
275068,Consumer credit,0,62955.0,0.0,0.0,0.0,0,-571.0,Closed
341003,Credit card,0,135000.0,0.0,0.0,0.0,0,30982.0,Active
341003,Consumer credit,0,75555.0,0.0,0.0,0.0,0,-705.0,Closed
341003,Consumer credit,0,177624.0,130473.0,0.0,0.0,0,196.0,Active
230443,Credit card,0,1102500.0,,,0.0,0,-1717.0,Closed
230443,Consumer credit,0,1800000.0,,,0.0,0,-596.0,Closed
280446,Consumer credit,0,20925.0,0.0,,0.0,0,-972.0,Closed
280446,Consumer credit,0,653400.0,,,0.0,0,1022.0,Active
280446,Consumer credit,0,180495.0,0.0,0.0,0.0,0,-325.0,Closed
280446,Consumer credit,0,36805.5,29992.5,0.0,0.0,0,175.0,Active
128641,Consumer credit,0,173299.5,157639.5,0.0,0.0,0,207.0,Active
128641,Credit card,0,67500.0,59121.0,0.0,0.0,0,,Active
448481,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-1225.0,Closed
448481,Credit card,0,67500.0,67261.5,0.0,0.0,0,592.0,Active
448481,Consumer credit,0,577143.0,500193.0,0.0,0.0,0,1573.0,Active
448481,Consumer credit,0,1125000.0,581251.5,0.0,0.0,0,916.0,Active
448481,Consumer credit,0,33453.0,0.0,0.0,0.0,0,-1935.0,Closed
317218,Credit card,0,450000.0,0.0,0.0,0.0,0,31195.0,Active
317218,Consumer credit,0,605740.5,0.0,0.0,0.0,0,1441.0,Closed
442886,Credit card,0,78367.5,0.0,,0.0,0,-631.0,Closed
442886,Consumer credit,0,480960.0,415935.0,,0.0,0,161.0,Closed
442886,Consumer credit,0,321709.5,,,0.0,0,192.0,Active
332496,Credit card,0,337500.0,0.0,0.0,0.0,0,-1074.0,Active
332496,Car loan,0,2739843.0,0.0,,0.0,0,665.0,Sold
332496,Car loan,0,2127325.5,685516.5,,0.0,0,665.0,Active
152082,Consumer credit,0,149580.0,0.0,0.0,0.0,0,-1302.0,Closed
321666,Credit card,0,117000.0,124398.0,0.0,0.0,0,363.0,Active
321666,Consumer credit,0,702000.0,332424.0,,0.0,0,521.0,Active
321666,Credit card,0,405450.0,405036.0,,0.0,0,83.0,Active
321666,Car loan,0,2097000.0,,,0.0,0,1085.0,Closed
321666,Consumer credit,0,125598.6,21748.5,0.0,0.0,0,102.0,Active
321666,Credit card,0,450000.0,429786.0,20209.68,0.0,0,,Active
445454,Consumer credit,0,105628.5,0.0,0.0,0.0,0,-2451.0,Closed
445454,Consumer credit,0,164732.85,0.0,0.0,0.0,0,-1877.0,Closed
445454,Consumer credit,0,47180.295,0.0,0.0,0.0,0,-102.0,Closed
398412,Consumer credit,0,333000.0,0.0,0.0,0.0,0,-2184.0,Closed
398412,Consumer credit,0,630000.0,0.0,0.0,0.0,0,-569.0,Closed
398412,Credit card,0,630000.0,276556.5,0.0,0.0,0,758.0,Active
398412,Consumer credit,0,239265.0,0.0,,0.0,0,-835.0,Closed
398412,Consumer credit,0,146880.0,0.0,,0.0,0,-1633.0,Closed
398412,Credit card,0,450000.0,379494.0,,0.0,0,-216.0,Active
212373,Consumer credit,0,568800.0,421431.165,,0.0,0,487.0,Active
212373,Credit card,0,162000.0,146187.54,15812.46,0.0,0,30961.0,Active
212373,Consumer credit,0,1906780.5,0.0,0.0,0.0,0,625.0,Closed
212373,Consumer credit,0,33921.0,0.0,0.0,0.0,0,-843.0,Closed
212373,Consumer credit,0,409500.0,0.0,0.0,0.0,0,-896.0,Closed
212373,Consumer credit,0,109984.5,109984.5,0.0,0.0,0,396.0,Active
212373,Credit card,0,207000.0,265396.5,0.0,0.0,0,,Active
212373,Consumer credit,0,2246409.0,3256654.5,0.0,0.0,0,1638.0,Active
212373,Consumer credit,0,945000.0,140926.5,,0.0,0,83.0,Active
212373,Credit card,0,450000.0,0.0,0.0,0.0,0,,Closed
212373,Consumer credit,0,34157.25,0.0,0.0,0.0,0,-646.0,Closed
212373,Consumer credit,0,59114.025,0.0,0.0,0.0,0,-647.0,Closed
212373,Consumer credit,0,92915.37,0.0,0.0,0.0,0,-724.0,Closed
212373,Consumer credit,0,23805.0,0.0,0.0,0.0,0,-1050.0,Closed
207225,Consumer credit,0,58044.06,0.0,,0.0,0,-927.0,Closed
207225,Consumer credit,0,134158.725,49212.675,,0.0,0,137.0,Active
207225,Consumer credit,0,371992.5,0.0,,0.0,0,-777.0,Closed
207225,Consumer credit,0,26389.44,0.0,,0.0,0,-1437.0,Closed
207225,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-616.0,Closed
207225,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-616.0,Closed
109444,Credit card,0,90000.0,0.0,0.0,0.0,0,1466.0,Active
109444,Consumer credit,0,765000.0,390622.5,0.0,0.0,0,671.0,Active
109444,Credit card,0,76500.0,,,0.0,0,-54.0,Closed
109444,Consumer credit,0,346500.0,,,0.0,0,351.0,Closed
109444,Consumer credit,0,135000.0,,,0.0,0,-1197.0,Closed
244707,Consumer credit,0,373500.0,313330.5,0.0,0.0,0,1262.0,Active
385399,Credit card,0,180000.0,,,0.0,0,1192.0,Active
385399,Consumer credit,0,38475.0,0.0,0.0,0.0,0,-351.0,Closed
136518,Consumer credit,0,118071.0,0.0,0.0,0.0,0,664.0,Closed
136518,Consumer credit,0,76387.5,76387.5,0.0,0.0,0,697.0,Active
206808,Mortgage,0,2160000.0,1891570.5,0.0,0.0,0,4854.0,Active
206808,Consumer credit,0,80496.0,0.0,,0.0,0,-1561.0,Closed
206808,Credit card,0,0.0,,,0.0,0,10102.0,Closed
208616,Credit card,0,180000.0,0.0,0.0,0.0,0,-1978.0,Closed
208616,Consumer credit,0,90000.0,0.0,0.0,0.0,0,-2502.0,Closed
208616,Consumer credit,0,45000.0,0.0,0.0,0.0,0,-2536.0,Closed
208616,Consumer credit,0,216000.0,0.0,0.0,0.0,0,-278.0,Closed
208616,Consumer credit,0,675000.0,0.0,0.0,0.0,0,-297.0,Closed
208616,Credit card,0,247500.0,0.0,0.0,0.0,0,63.0,Closed
208616,Credit card,0,180000.0,0.0,0.0,0.0,0,-1500.0,Active
179572,Consumer credit,0,202500.0,0.0,0.0,0.0,0,-547.0,Closed
179572,Consumer credit,0,114766.11,0.0,0.0,0.0,0,-90.0,Closed
179572,Credit card,0,90000.0,0.0,90000.0,0.0,0,,Active
187247,Credit card,0,90000.0,-128.205,90128.205,0.0,0,-1520.0,Closed
187247,Consumer credit,0,96516.0,6435.0,0.0,0.0,0,-144.0,Active
187247,Consumer credit,0,765000.0,0.0,0.0,0.0,0,-964.0,Closed
187247,Consumer credit,0,1212399.0,0.0,0.0,0.0,0,-62.0,Closed
187247,Credit card,0,67500.0,63495.0,0.0,0.0,0,976.0,Active
187247,Mortgage,0,12890407.5,6562687.5,0.0,0.0,0,2508.0,Active
431613,Consumer credit,0,371902.5,,,0.0,0,393.0,Active
318810,Consumer credit,0,83304.0,0.0,,0.0,0,-107.0,Closed
318810,Consumer credit,0,225000.0,118097.91,,0.0,0,289.0,Active
318810,Consumer credit,0,166500.0,72297.0,0.0,0.0,0,411.0,Active
318810,Consumer credit,0,25690.5,0.0,,0.0,0,-1740.0,Closed
320674,Credit card,0,225000.0,185058.0,0.0,0.0,0,-162.0,Active
288640,Consumer credit,0,35955.0,0.0,,0.0,0,-453.0,Closed
288640,Consumer credit,0,46025.145,0.0,,0.0,0,-2192.0,Closed
288640,Consumer credit,0,1291500.0,0.0,0.0,0.0,0,223.0,Closed
288640,Consumer credit,0,24832.53,0.0,0.0,0.0,0,-1062.0,Closed
118773,Consumer credit,0,77377.5,0.0,,0.0,0,-854.0,Closed
269146,Consumer credit,0,247500.0,0.0,0.0,0.0,0,-21.0,Closed
269146,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-567.0,Closed
269146,Consumer credit,0,247500.0,177606.0,0.0,0.0,0,931.0,Active
269146,Consumer credit,0,315000.0,301050.0,0.0,0.0,0,1021.0,Active
269146,Loan for business development,0,315000.0,0.0,,0.0,0,-1117.0,Closed
269146,Consumer credit,0,141750.0,129537.0,0.0,0.0,0,476.0,Active
117797,Mortgage,0,1817271.0,0.0,0.0,0.0,0,9429.0,Closed
117797,Consumer credit,0,1080000.0,0.0,0.0,0.0,0,573.0,Closed
